"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-11-20","2024","11","20","","8.9","","6.0","","7.5","","10.5","","0.0","","16.8","","0.0","","16.8","","","","29","","33",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-11-21","2024","11","21","","7.4","","1.0","","4.2","","13.8","","0.0","","6.7","","0.0","","6.7","","","","8","","32",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-11-22","2024","11","22","","7.3","","4.4","","5.9","","12.1","","0.0","","0.0","T","0.0","","0.0","T","","","34","","45",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-11-23","2024","11","23","","5.1","","1.0","","3.1","","14.9","","0.0","","1.7","","0.0","T","1.7","","0","T","31","","53",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-11-24","2024","11","24","","2.8","","-5.5","","-1.4","","19.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","33","","36",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-11-25","2024","11","25","","0.1","","-3.1","","-1.5","","19.5","","0.0","","0.0","","17.2","","14.6","","17","E","6","","33",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-11-26","2024","11","26","","2.5","","-2.2","","0.2","","17.8","","0.0","","0.2","","5.2","","5.2","","19","","28","","52",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-11-27","2024","11","27","","1.0","","-2.6","","-0.8","","18.8","","0.0","","0.0","","2.0","","2.0","","11","","28","","48",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-11-28","2024","11","28","","0.4","","-2.9","","-1.3","","19.3","","0.0","","0.0","","15.4","","12.3","","13","","29","","51",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-11-29","2024","11","29","","0.4","","-2.9","","-1.3","","19.3","","0.0","","0.0","","24.4","","24.2","","25","","29","","66",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-11-30","2024","11","30","","0.0","","-5.3","","-2.7","","20.7","","0.0","","0.0","","9.6","","9.2","","39","","28","","52",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-01","2024","12","01","","-1.3","","-11.8","","-6.6","","24.6","","0.0","","0.0","","2.4","","1.4","","40","","","M","","M"
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-02","2024","12","02","","-0.6","","-13.8","","-7.2","","25.2","","0.0","","0.0","","0.0","T","0.0","T","42","","","M","","M"
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-03","2024","12","03","","-1.7","","-9.2","","-5.5","","23.5","","0.0","","2.2","","3.6","","5.2","","43","","26","","38",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-04","2024","12","04","","-0.2","","-4.5","","-2.4","","20.4","","0.0","","0.0","","17.8","","12.6","","48","","31","","62",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-05","2024","12","05","","-2.9","","-9.9","","-6.4","","24.4","","0.0","","0.0","","8.0","","4.1","","56","","33","","62",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-06","2024","12","06","","-1.9","","-7.2","","-4.6","","22.6","","0.0","","0.0","","2.8","","1.4","","59","","24","","54",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-07","2024","12","07","","3.5","","-6.1","","-1.3","","19.3","","0.0","","0.0","","18.6","","18.6","","59","","32","","58",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-08","2024","12","08","","3.2","","-3.7","","-0.3","","18.3","","0.0","","0.0","","1.8","","1.6","","55","","31","","63",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-09","2024","12","09","","2.0","","-4.5","","-1.3","","19.3","","0.0","","0.9","","4.4","","5.3","","48","","9","","55",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-10","2024","12","10","","2.8","","-2.2","","0.3","","17.7","","0.0","","0.0","","0.2","","0.0","T","46","","31","","40",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-11","2024","12","11","","-2.2","","-6.9","","-4.6","","22.6","","0.0","","0.0","","9.3","","8.1","","44","","","M","","M"
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-12","2024","12","12","","-6.6","","-12.3","","-9.5","","27.5","","0.0","","0.0","","12.2","","6.0","","52","","28","","75",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-13","2024","12","13","","-3.6","","-15.8","","-9.7","","27.7","","0.0","","0.0","","2.4","","1.5","","58","","26","","50",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-14","2024","12","14","","0.2","","-17.4","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","58","","12","","38",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-15","2024","12","15","","2.6","","0.2","","1.4","","16.6","","0.0","","0.0","T","0.0","","0.0","T","57","","9","","40",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-16","2024","12","16","","4.3","","2.3","","3.3","","14.7","","0.0","","0.0","T","0.0","","0.0","T","43","","25","","35",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-17","2024","12","17","","2.4","","-0.8","","0.8","","17.2","","0.0","","0.0","","4.4","","4.4","","22","","27","","54",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-18","2024","12","18","","-0.2","","-10.4","","-5.3","","23.3","","0.0","","0.0","","2.4","","2.4","","25","","31","","62",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-19","2024","12","19","","-7.8","","-12.4","","-10.1","","28.1","","0.0","","0.0","","0.4","","0.2","","25","","","M","","M"
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-20","2024","12","20","","-4.6","","-13.2","","-8.9","","26.9","","0.0","","0.0","","5.2","","3.0","","26","","33","","39",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-21","2024","12","21","","-12.5","","-22.4","","-17.5","","35.5","","0.0","","0.0","","0.0","T","0.0","T","28","","","M","","M"
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-22","2024","12","22","","-3.5","","-22.3","","-12.9","","30.9","","0.0","","0.0","","0.2","","0.2","","27","","","M","","M"
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-23","2024","12","23","","0.6","","-3.5","","-1.5","","19.5","","0.0","","0.0","","14.6","","13.6","","30","","","M","","M"
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-24","2024","12","24","","-1.7","","-6.7","","-4.2","","22.2","","0.0","","0.0","","0.0","T","0.0","T","38","","","M","","M"
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-25","2024","12","25","","0.6","","-4.7","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","38","","","M","","M"
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-26","2024","12","26","","1.6","","-2.6","","-0.5","","18.5","","0.0","","0.0","T","0.0","","0.0","T","37","","","M","","M"
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-27","2024","12","27","","2.8","","1.4","","2.1","","15.9","","0.0","","4.3","","0.0","","4.3","","33","","12","","43",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-28","2024","12","28","","5.9","","1.7","","3.8","","14.2","","0.0","","3.1","","0.0","","3.1","","20","","18","","41",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-29","2024","12","29","","3.5","","0.9","","2.2","","15.8","","0.0","","2.1","","0.0","","2.1","","16","","","M","","M"
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-30","2024","12","30","","3.1","","1.4","","2.3","","15.7","","0.0","","1.0","","0.8","","1.8","","12","","29","","54",""
"-84.51","46.49","SAULT STE MARIE A","6057591","2024-12-31","2024","12","31","","2.1","","-0.5","","0.8","","17.2","","0.0","","0.0","","0.6","","0.6","","11","","29","","39",""
